price,metro_station,minutes_to_metro,rooms,area,floor,total_floors,renovation,floor_ratio,is_first_floor,is_last_floor,is_studio,log_area,log_price
13806878.0,Прокшино,15.0,4.0,62.1,8.0,15,Cosmetic,0.5333333333333333,0,0,0,4.144720769547168,16.440677504189285
14111608.0,Ольховая,17.0,4.0,78.6,11.0,16,Cosmetic,0.6875,0,0,0,4.377014092850337,16.462508349928765
14500000.0,Хлебниково,15.0,4.0,80.4,8.0,13,Cosmetic,0.6153846153846154,0,0,0,4.399375273008495,16.489659276356317
14769112.0,Бунинская Аллея,9.0,4.0,66.7,3.0,18,Cosmetic,0.16666666666666666,0,0,0,4.215086179918229,16.508048598540395
15692106.0,Коммунарка,13.0,4.0,69.6,9.0,18,Cosmetic,0.5,0,0,0,4.257030144499196,16.568668405049486
15912890.0,Бунинская Аллея,8.0,4.0,79.0,7.0,21,Cosmetic,0.3333333333333333,0,0,0,4.382026634673881,16.58264009342337
16254820.0,Аэропорт Внуково,17.0,4.0,86.6,9.0,9,Cosmetic,1.0,0,1,0,4.472780997942346,16.6039000996632
16897782.0,Бунинская Аллея,8.0,4.0,79.0,7.0,21,Cosmetic,0.3333333333333333,0,0,0,4.382026634673881,16.64269298785605
16936231.0,Коммунарка,10.0,4.0,72.9,2.0,16,Cosmetic,0.125,0,0,0,4.302712827954156,16.64496579033315
16989468.0,Ховрино,16.0,4.0,85.7,11.0,14,Cosmetic,0.7857142857142857,0,0,0,4.462453883786496,16.648104239481075
17058350.0,Ховрино,16.0,4.0,109.7,5.0,14,Cosmetic,0.35714285714285715,0,0,0,4.706823839714591,16.652150436504925
17212014.0,Бунинская Аллея,18.0,4.0,80.8,6.0,30,Cosmetic,0.2,0,0,0,4.404277243608702,16.661118244425257
17337320.0,Аэропорт Внуково,17.0,4.0,86.6,6.0,9,Cosmetic,0.6666666666666666,0,0,0,4.472780997942346,16.668372019110688
17545160.0,Аэропорт Внуково,17.0,4.0,86.6,7.0,9,European-style renovation,0.7777777777777778,0,0,0,4.472780997942346,16.680288743360883
17597242.0,Прокшино,11.0,4.0,61.9,11.0,16,European-style renovation,0.6875,0,0,0,4.141546163706395,16.68325280001057
18091303.0,Бунинская Аллея,18.0,4.0,83.7,14.0,30,European-style renovation,0.4666666666666667,0,0,0,4.439115601658009,16.710941938797873
17958539.0,Бунинская Аллея,18.0,4.0,83.6,14.0,30,European-style renovation,0.4666666666666667,0,0,0,4.437934266612178,16.70357632577451
18540787.0,Новоподрезково,6.0,4.0,101.3,14.0,15,European-style renovation,0.9333333333333333,0,0,0,4.627909672957581,16.73548361989564
19034498.0,Бунинская Аллея,9.0,4.0,87.8,9.0,18,European-style renovation,0.5,0,0,0,4.486386649998124,16.7617636275154
19039582.0,Давыдково,7.0,4.0,66.7,4.0,9,European-style renovation,0.4444444444444444,0,0,0,4.215086179918229,16.762030685827153
19173330.0,Коммунарка,17.0,4.0,93.0,7.0,21,European-style renovation,0.3333333333333333,0,0,0,4.543294782270004,16.769030861012148
20099898.0,Рабочий Посёлок,13.0,4.0,64.7,5.0,14,European-style renovation,0.35714285714285715,0,0,0,4.185098925490565,16.816225348141057
21535947.0,Прокшино,12.0,4.0,73.6,12.0,18,European-style renovation,0.6666666666666666,0,0,0,4.312140507209715,16.88523409686201
21500316.0,Филатов Луг,11.0,4.0,104.6,21.0,22,European-style renovation,0.9545454545454546,0,0,0,4.659658371272161,16.883578237175243
21476447.0,Давыдково,5.0,4.0,71.3,8.0,16,European-style renovation,0.5,0,0,0,4.280824129164719,16.88246745080246
21761420.0,Филатов Луг,11.0,4.0,104.1,22.0,22,European-style renovation,1.0,0,1,0,4.6549122778829055,16.895649281128673
22146076.0,Рассказовка,7.0,4.0,104.0,18.0,20,European-style renovation,0.9,0,0,0,4.653960350157523,16.913170928160003
22385197.0,Кожуховская,6.0,4.0,77.8,2.0,69,European-style renovation,0.028985507246376812,0,0,0,4.366912996863833,16.92391049482693
24356065.0,Говорово,13.0,4.0,107.2,15.0,17,European-style renovation,0.8823529411764706,0,0,0,4.6839813664123815,17.008291493511496
24229338.0,Кожуховская,9.0,4.0,82.4,32.0,47,European-style renovation,0.6808510638297872,0,0,0,4.423648309364701,17.003074812189478
24810532.0,Говорово,13.0,4.0,107.3,17.0,17,European-style renovation,1.0,0,1,0,4.684905154006945,17.026778838710097
24833649.0,Кожуховская,9.0,4.0,75.1,57.0,68,European-style renovation,0.8382352941176471,0,0,0,4.33204826486764,17.027710146278228
25089760.0,Нагорная,8.0,4.0,82.1,2.0,28,European-style renovation,0.07142857142857142,0,0,0,4.420044701861403,17.03797039258978
25869284.0,Тушинская,18.0,4.0,108.5,18.0,24,European-style renovation,0.75,0,0,0,4.695924549256556,17.068566915589315
25962400.0,Соколиная Гора,14.0,4.0,78.2,24.0,26,European-style renovation,0.9230769230769231,0,0,0,4.37197629882038,17.072159933967132
26143344.0,Селигерская,10.0,4.0,84.7,21.0,30,European-style renovation,0.7,0,0,0,4.450852825603734,17.07910522277845
26240761.0,Аминьевская,7.0,4.0,73.72,24.0,34,European-style renovation,0.7058823529411765,0,0,0,4.313747793920587,17.082824561252668
26246250.0,Говорово,13.0,4.0,109.6,16.0,17,European-style renovation,0.9411764705882353,0,0,0,4.7059200890882344,17.083033717754677
26407999.0,Варшавская,14.0,4.0,80.58,4.0,13,European-style renovation,0.3076923076923077,0,0,0,4.401584133889412,17.089177552515167
26258664.0,Селигерская,10.0,4.0,84.6,30.0,30,European-style renovation,1.0,0,1,0,4.449685283147696,17.083506587770554
26509241.0,Селигерская,10.0,4.0,84.7,25.0,30,European-style renovation,0.8333333333333334,0,0,0,4.450852825603734,17.09300398487264
26917086.0,Варшавская,14.0,4.0,77.74,11.0,25,European-style renovation,0.44,0,0,0,4.366151285515591,17.10827184737607
26823067.0,Варшавская,14.0,4.0,80.58,9.0,13,European-style renovation,0.6923076923076923,0,0,0,4.401584133889412,17.104772821520108
27178614.0,Тушинская,18.0,4.0,115.0,21.0,24,European-style renovation,0.875,0,0,0,4.7535901911063645,17.117941008803218
27447095.0,Аминьевская,7.0,4.0,73.75,24.0,34,European-style renovation,0.7058823529411765,0,0,0,4.314149212270796,17.127770927973682
27607735.0,Аминьевская,7.0,4.0,73.72,20.0,34,European-style renovation,0.5882352941176471,0,0,0,4.313747793920587,17.133606581268587
28650000.0,Соколиная Гора,14.0,4.0,95.5,3.0,12,European-style renovation,0.25,0,0,0,4.56954300834494,17.170664036029034
28712320.0,Нагорная,8.0,4.0,95.2,2.0,22,European-style renovation,0.09090909090909091,0,0,0,4.566429357671661,17.17283689174151
29473982.0,Угрешская,11.0,4.0,101.4,2.0,29,European-style renovation,0.06896551724137931,0,0,0,4.628886712605407,17.199018499975644
29396950.0,Тушинская,8.0,4.0,110.0,4.0,30,European-style renovation,0.13333333333333333,0,0,0,4.709530201312334,17.196401519447924
29778030.0,Нагорная,8.0,4.0,87.3,13.0,34,European-style renovation,0.38235294117647056,0,0,0,4.480740107609915,17.2092814648341
29915835.0,Балтийская,11.0,4.0,86.7,26.0,35,European-style renovation,0.7428571428571429,0,0,0,4.473921899378137,17.213898530262355
29915127.0,Трикотажная,20.0,4.0,108.6,4.0,20,European-style renovation,0.2,0,0,0,4.696837374513915,17.21387486358702
30273039.0,Балтийская,11.0,4.0,86.7,29.0,35,European-style renovation,0.8285714285714286,0,0,0,4.473921899378137,17.22576810542332
30719235.0,Балтийская,11.0,4.0,88.5,25.0,35,European-style renovation,0.7142857142857143,0,0,0,4.4942386252808095,17.24039959614282
31089000.0,Октябрьское поле,4.0,4.0,96.4,20.0,27,European-style renovation,0.7407407407407407,0,0,0,4.578826210648489,17.25236464900018
31573676.0,Бутырская,11.0,4.0,86.6,2.0,32,European-style renovation,0.0625,0,0,0,4.472780997942346,17.26783432508546
31597181.0,Аминьевская,13.0,4.0,80.62,3.0,21,European-style renovation,0.14285714285714285,0,0,0,4.402074329977659,17.268578497365425
31584900.0,Калужская,8.0,4.0,82.9,22.0,34,European-style renovation,0.6470588235294118,0,0,0,4.429625613473161,17.268189747910785
31622298.0,Угрешская,11.0,4.0,102.6,16.0,29,European-style renovation,0.5517241379310345,0,0,0,4.640537329825382,17.26937309424994
31962635.0,Аминьевская,13.0,4.0,79.26,15.0,21,European-style renovation,0.7142857142857143,0,0,0,4.385271364838771,17.28007815355884
31931846.0,Угрешская,11.0,4.0,102.6,22.0,29,European-style renovation,0.7586206896551724,0,0,0,4.640537329825382,17.279114408304554
32270000.0,Октябрьское поле,4.0,4.0,100.0,17.0,25,European-style renovation,0.68,0,0,0,4.61512051684126,17.28964859501668
32018337.0,Бутырская,11.0,4.0,87.1,4.0,32,European-style renovation,0.125,0,0,0,4.478472532942134,17.28181935912639
33000000.0,Воронцовская,14.0,4.0,101.4,2.0,28,European-style renovation,0.07142857142857142,0,0,0,4.628886712605407,17.312018149733785
33541452.0,Коломенская,4.0,4.0,82.8,3.0,19,European-style renovation,0.15789473684210525,0,0,0,4.428433007488037,17.328292634828266
33389132.0,Трикотажная,6.0,4.0,108.52,17.0,21,European-style renovation,0.8095238095238095,0,0,0,4.696107180980193,17.323741045724677
33630300.0,Гражданская,10.0,4.0,94.6,6.0,25,European-style renovation,0.24,0,0,0,4.560172820057356,17.330938034018356
33743270.0,Павелецкая,17.0,4.0,86.9,2.0,27,European-style renovation,0.07407407407407407,0,0,0,4.476199804691132,17.334291577626644
34500000.0,Марьина Роща,8.0,4.0,89.0,44.0,55,European-style renovation,0.8,0,0,0,4.499809670330265,17.356469910987094
34892872.0,Аминьевская,13.0,4.0,80.62,5.0,21,European-style renovation,0.23809523809523808,0,0,0,4.402074329977659,17.367793154284154
34842500.0,Тушинская,8.0,4.0,110.0,7.0,30,European-style renovation,0.23333333333333334,0,0,0,4.709530201312334,17.366348492676384
35319989.0,Трикотажная,8.0,4.0,100.89,29.0,49,European-style renovation,0.5918367346938775,0,0,0,4.6238937999861935,17.379959650574285
35424600.0,Алексеевская,8.0,4.0,90.6,5.0,26,European-style renovation,0.19230769230769232,0,0,0,4.517431271680085,17.382917080245406
35968200.0,Алексеевская,8.0,4.0,90.6,8.0,26,European-style renovation,0.3076923076923077,0,0,0,4.517431271680085,17.3981458005206
35722500.0,Тушинская,8.0,4.0,110.0,15.0,30,European-style renovation,0.5,0,0,0,4.709530201312334,17.39129132831882
36350270.0,Павелецкая,17.0,4.0,86.9,9.0,27,European-style renovation,0.3333333333333333,0,0,0,4.476199804691132,17.408712217211747
36333000.0,Новые Черемушки,11.0,4.0,110.1,22.0,29,European-style renovation,0.7586206896551724,0,0,0,4.7104306966455844,17.408237004694485
36196644.0,Нагатинская,6.0,4.0,88.6,3.0,29,European-style renovation,0.10344827586206896,0,0,0,4.4953553199808844,17.40447699294297
36663300.0,Новые Черемушки,11.0,4.0,110.1,24.0,29,European-style renovation,0.8275862068965517,0,0,0,4.7104306966455844,17.417286839966447
36794055.0,Аминьевская,13.0,4.0,108.2,31.0,32,European-style renovation,0.96875,0,0,0,4.693181063310805,17.420846868353987
36482000.0,Калужская,8.0,4.0,92.5,28.0,34,European-style renovation,0.8235294117647058,0,0,0,4.537961436294641,17.412329573639774
36696529.0,Стрешнево,3.0,4.0,93.8,13.0,30,European-style renovation,0.43333333333333335,0,0,0,4.551769409260976,17.418192758145906
36846700.0,Гражданская,10.0,4.0,94.6,18.0,25,European-style renovation,0.72,0,0,0,4.560172820057356,17.422276647490246
36899520.0,Воронцовская,6.0,4.0,95.2,17.0,34,European-style renovation,0.5,0,0,0,4.566429357671661,17.42370912789669
37513430.0,Мичуринский проспект,13.0,4.0,86.5,35.0,45,European-style renovation,0.7777777777777778,0,0,0,4.471638793363569,17.440209586816657
140197602.0,Павелецкая,15.0,5.0,178.2,8.0,11,Designer,0.7272727272727273,0,0,0,5.18850250054083,18.758563435414327
139370000.0,Улица 1905 года,13.0,5.0,187.7,13.0,21,Designer,0.6190476190476191,0,0,0,5.240158452374504,18.752642832270837
190612500.0,Киевская,16.0,5.0,221.0,11.0,18,Designer,0.6111111111111112,0,0,0,5.402677381872279,19.06575313465165
158792331.0,Выставочная,6.0,5.0,218.37,77.0,85,Designer,0.9058823529411765,0,0,0,5.390759801937596,18.883107818457795
176566170.0,Выставочная,9.0,5.0,162.3,61.0,67,Designer,0.9104477611940298,0,0,0,5.095588999976419,18.989206270593318
41457240.0,Нагорная,8.0,5.0,108.3,33.0,34,Without renovation,0.9705882352941176,0,0,0,4.694096395182493,17.54017311668912
369090400.0,Парк культуры,10.0,5.0,310.16,6.0,6,Designer,1.0,0,1,0,5.740307249338573,19.72655216115975
74900000.0,Минская,14.0,5.0,127.1,8.0,14,Designer,0.5714285714285714,0,0,0,4.852811208902689,18.131664461838582
117616637.0,Академическая,1.0,5.0,143.1,19.0,19,Designer,1.0,0,1,0,4.970507503005476,18.582941063013344
200000000.0,Славянский бульвар,23.0,5.0,385.0,3.0,3,Designer,1.0,0,1,0,5.955837369464831,19.11382792951231
92700000.0,Минская,2.0,5.0,135.0,5.0,14,Designer,0.35714285714285715,0,0,0,4.912654885736052,18.34487904132357
175000000.0,Беговая,5.0,5.0,190.75,10.0,21,Designer,0.47619047619047616,0,0,0,5.256192440247365,18.980296537602072
72750000.0,Калужская,17.0,5.0,143.2,43.0,46,Designer,0.9347826086956522,0,0,0,4.971201224850849,18.10253947776158
258000000.0,Октябрьское поле,5.0,5.0,235.8,1.0,3,Designer,0.3333333333333333,1,0,0,5.46721590300985,19.36847014676186
87000000.0,Университет,4.0,5.0,127.0,10.0,14,Designer,0.7142857142857143,0,0,0,4.852030263919617,18.28141868811311
263287736.0,Киевская,13.0,5.0,135.2,2.0,4,Designer,0.5,0,0,0,4.9141243937154115,19.38875804913202
277575450.0,Киевская,13.0,5.0,133.9,3.0,4,Designer,0.75,0,0,0,4.90453376321371,19.441603349689377
379533010.0,Спортивная,12.0,5.0,223.2,4.0,6,Designer,0.6666666666666666,0,0,0,5.4125385106380595,19.754452136524186
382078546.0,Киевская,13.0,5.0,133.8,4.0,4,Designer,1.0,0,1,0,4.9037921984782065,19.761136765852715
427790837.0,Спортивная,12.0,5.0,239.6,4.0,6,Designer,0.6666666666666666,0,0,0,5.483135803540579,19.874144937833453
175000000.0,Улица 1905 года,9.0,5.0,190.0,11.0,21,Designer,0.5238095238095238,0,0,0,5.25227342804663,18.980296537602072
75500000.0,Воробьёвы горы,8.0,5.0,130.0,22.0,41,Designer,0.5365853658536586,0,0,0,4.875197323201151,18.139643227464287
378495286.0,Парк Победы,7.0,5.0,266.8,31.0,34,Designer,0.9117647058823529,0,0,0,5.5902404332570725,19.751714178980897
18565735.0,Коммунарка,17.0,5.0,94.7,5.0,14,European-style renovation,0.35714285714285715,0,0,0,4.5612182984589085,16.73682828929982
18476668.0,Коммунарка,17.0,5.0,94.7,4.0,14,European-style renovation,0.2857142857142857,0,0,0,4.5612182984589085,16.732019359013275
18934626.0,Коммунарка,17.0,5.0,94.7,6.0,14,European-style renovation,0.42857142857142855,0,0,0,4.5612182984589085,16.756502920153842
26398530.0,Коммунарка,10.0,5.0,123.3,2.0,17,European-style renovation,0.11764705882352941,0,0,0,4.822697998516666,17.08881892262897
28694400.0,Коммунарка,10.0,5.0,122.0,15.0,17,European-style renovation,0.8823529411764706,0,0,0,4.812184355372417,17.17221257458987
29578472.0,Прокшино,6.0,5.0,128.7,2.0,15,European-style renovation,0.13333333333333333,0,0,0,4.865224091322398,17.202557391196375
30530520.0,Коммунарка,10.0,5.0,139.6,11.0,17,European-style renovation,0.6470588235294118,0,0,0,4.9459189793765646,17.23423742974724
31947461.0,Прокшино,6.0,5.0,136.7,2.0,15,European-style renovation,0.13333333333333333,0,0,0,4.925077405734609,17.279603299012845
32034090.0,Прокшино,6.0,5.0,138.0,2.0,12,European-style renovation,0.16666666666666666,0,0,0,4.9344739331306915,17.282311237438066
34468676.0,Бунинская Аллея,16.0,5.0,187.8,2.0,23,European-style renovation,0.08695652173913043,0,0,0,5.240688253711401,17.355561556555426
39356300.0,Нагорная,8.0,5.0,103.0,27.0,28,Without renovation,0.9642857142857143,0,0,0,4.6443908991413725,17.48816664707352
41834240.0,Нагорная,8.0,5.0,112.7,21.0,22,Without renovation,0.9545454545454546,0,0,0,4.73356340075649,17.549225724843776
41698020.0,Нагорная,8.0,5.0,109.1,27.0,28,Without renovation,0.9642857142857143,0,0,0,4.701389043728634,17.54596422760929
45382050.0,Кожуховская,6.0,5.0,113.0,68.0,69,Without renovation,0.9855072463768116,0,0,0,4.736198448394496,17.630627232416295
46213200.0,Калужская,8.0,5.0,118.8,29.0,34,Without renovation,0.8529411764705882,0,0,0,4.785823685681349,17.648776051167967
47373170.0,Площадь Ильича,12.0,5.0,118.7,26.0,27,Without renovation,0.9629629629629629,0,0,0,4.784988612563928,17.67356661376144
48591218.0,Технопарк,10.0,5.0,122.9,5.0,35,Without renovation,0.14285714285714285,0,0,0,4.819474788635096,17.69895339353396
48742897.0,Технопарк,10.0,5.0,123.3,5.0,35,Without renovation,0.14285714285714285,0,0,0,4.822697998516666,17.702070062744188
49756302.0,Мичуринский проспект,10.0,5.0,119.3,24.0,30,Without renovation,0.8,0,0,0,4.789988622980633,17.722647707011273
49797539.0,Мичуринский проспект,10.0,5.0,116.1,20.0,30,Without renovation,0.6666666666666666,0,0,0,4.763028270603671,17.723476143184417
50621197.0,Электрозаводская,14.0,5.0,112.1,10.0,13,Without renovation,0.7692307692307693,0,0,0,4.728272383122075,17.73988097933617
50352862.0,Мичуринский проспект,10.0,5.0,119.7,27.0,30,Without renovation,0.9,0,0,0,4.793308128103486,17.7345660374785
50914920.0,Площадь Ильича,12.0,5.0,123.7,15.0,27,Without renovation,0.5555555555555556,0,0,0,4.825910852685991,17.74566658198108
51632454.0,Электрозаводская,14.0,5.0,107.6,20.0,21,Without renovation,0.9523809523809523,0,0,0,4.687671407499835,17.759661005599476
51392502.0,Электрозаводская,14.0,5.0,114.4,7.0,9,Without renovation,0.7777777777777778,0,0,0,4.748404354073999,17.75500286375624
52156500.0,Нагорная,19.0,5.0,109.0,37.0,42,Without renovation,0.8809523809523809,0,0,0,4.700480365792417,17.769759391277354
53006100.0,Павелецкая,17.0,5.0,117.4,15.0,33,Without renovation,0.45454545454545453,0,0,0,4.774068722449905,17.785917578098925
52806520.0,Павелецкая,17.0,5.0,117.4,13.0,33,Without renovation,0.3939393939393939,0,0,0,4.774068722449905,17.782145244838404
53675280.0,Павелецкая,17.0,5.0,117.4,23.0,33,Without renovation,0.696969696969697,0,0,0,4.774068722449905,17.79846313692734
55464261.0,Нагатинская,15.0,5.0,119.5,26.0,26,Without renovation,1.0,0,1,0,4.791649752930709,17.831249443378105
57084300.0,Воронцовская,6.0,5.0,143.5,34.0,34,Without renovation,1.0,0,1,0,4.973279507552487,17.860039698119635
60406892.0,Октябрьское поле,18.0,5.0,126.2,14.0,19,Without renovation,0.7368421052631579,0,0,0,4.845760650906022,17.916613778910122
60636576.0,Октябрьское поле,18.0,5.0,126.2,15.0,19,Without renovation,0.7894736842105263,0,0,0,4.845760650906022,17.920408849815967
60062366.0,Октябрьское поле,18.0,5.0,126.2,13.0,19,Without renovation,0.6842105263157895,0,0,0,4.845760650906022,17.91089403033229
68758710.0,Нагорная,19.0,5.0,147.9,41.0,42,Without renovation,0.9761904761904762,0,0,0,5.003274939689963,18.04611399193904
68385177.0,Мичуринский проспект,11.0,5.0,153.1,26.0,49,Without renovation,0.5306122448979592,0,0,0,5.03760174232607,18.040666663204394
70000000.0,Калужская,12.0,5.0,143.0,38.0,47,Without renovation,0.8085106382978723,0,0,0,4.969813299576001,18.064005814299346
70980219.0,Зорге,6.0,5.0,144.6,16.0,16,Without renovation,1.0,0,1,0,4.980863135762585,18.077911804642458
71762857.0,Шелепиха,9.0,5.0,137.8,28.0,32,Designer,0.875,0,0,0,4.933034048072704,18.088877602123517
71300616.0,Шелепиха,9.0,5.0,137.8,26.0,32,Without renovation,0.8125,0,0,0,4.933034048072704,18.08241553892352
74467650.0,Крымская,18.0,5.0,147.9,41.0,42,Designer,0.9761904761904762,0,0,0,5.003274939689963,18.125875374286156
79716299.0,Зорге,6.0,5.0,159.9,16.0,16,Designer,1.0,0,1,0,5.080783053998338,18.193984639788226
90696367.0,Нагатинская,12.0,5.0,128.4,19.0,29,Designer,0.6551724137931034,0,0,0,4.8629083820668,18.323027870182145
92000000.0,Минская,28.0,5.0,139.0,3.0,13,Designer,0.23076923076923078,0,0,0,4.941642422609304,18.33729914588288
92888978.0,Тульская,13.0,5.0,162.68,20.0,20,Designer,1.0,0,1,0,5.097913302203317,18.34691556380798
95293738.0,Белорусская,8.0,5.0,153.1,4.0,37,Designer,0.10810810810810811,0,0,0,5.03760174232607,18.372474668669803
96058400.0,Нагатинская,6.0,5.0,143.8,29.0,29,Designer,1.0,0,1,0,4.975353479951616,18.380466908216064
98399928.0,Белорусская,8.0,5.0,156.4,4.0,37,Designer,0.10810810810810811,0,0,0,5.058790335983303,18.404550640477506
107000000.0,Давыдково,12.0,5.0,214.0,21.0,21,Designer,1.0,0,1,0,5.3706380281276624,18.488339401771974
109831498.0,Аэропорт,11.0,5.0,163.0,20.0,41,Designer,0.4878048780487805,0,0,0,5.099866427824199,18.514457922037046
111987699.0,Аэропорт,11.0,5.0,166.2,20.0,41,Designer,0.4878048780487805,0,0,0,5.119190700650601,18.533899601799984
123026310.0,Аэропорт,11.0,5.0,159.4,20.0,41,Designer,0.4878048780487805,0,0,0,5.077670695432414,18.627908801030195
126977697.0,Шелепиха,9.0,5.0,166.5,19.0,32,Designer,0.59375,0,0,0,5.120983351265121,18.65952202270306
136750000.0,Улица 1905 года,13.0,5.0,188.2,11.0,21,Designer,0.5238095238095238,0,0,0,5.2428046566177775,18.733665006578978
138169710.0,Киевская,8.0,5.0,158.27,7.0,14,Designer,0.5,0,0,0,5.07060087526369,18.743993277404407
138170000.0,Улица 1905 года,13.0,5.0,188.2,12.0,21,Designer,0.5714285714285714,0,0,0,5.2428046566177775,18.743995376270313
141035323.0,Павелецкая,15.0,5.0,188.7,5.0,11,Designer,0.45454545454545453,0,0,0,5.245443876940969,18.764520941789034
150206875.0,Калужская,18.0,5.0,180.7,46.0,47,Designer,0.9787234042553191,0,0,0,5.202356975402125,18.82752407520787
149716715.0,Выставочная,6.0,5.0,218.51,50.0,85,Designer,0.5882352941176471,0,0,0,5.391397789564048,18.824255506482626
151464390.0,Киевская,8.0,5.0,158.27,9.0,14,Designer,0.6428571428571429,0,0,0,5.07060087526369,18.835861112382496
151007040.0,Выставочная,6.0,5.0,218.48,54.0,85,Designer,0.6352941176470588,0,0,0,5.391261112190775,18.832837022831168
150672423.0,Выставочная,6.0,5.0,218.47,53.0,85,Designer,0.6235294117647059,0,0,0,5.391215548914767,18.830618660787703
170406885.0,Выставочная,9.0,5.0,162.3,60.0,67,Designer,0.8955223880597015,0,0,0,5.095588999976419,18.953699582341116
178000000.0,Спортивная,5.0,5.0,161.7,41.0,41,Designer,1.0,0,1,0,5.091908014224992,18.997294113874336
199000000.0,Терехово,8.0,5.0,267.1,21.0,21,Designer,1.0,0,1,0,5.591360045241914,19.108815387713893
199566400.0,Выставочная,9.0,5.0,197.2,59.0,67,Designer,0.8805970149253731,0,0,0,5.289276621895888,19.111657576008948
205962240.0,Выставочная,9.0,5.0,153.6,61.0,67,Designer,0.9104477611940298,0,0,0,5.040841136153322,19.143203413836563
209160000.0,Фили,3.0,5.0,174.3,24.0,24,Designer,1.0,0,1,0,5.1664987919271885,19.158610072065233
223449600.0,Выставочная,9.0,5.0,153.6,64.0,67,Designer,0.9552238805970149,0,0,0,5.040841136153322,19.22469644770777
249990137.0,Киевская,16.0,5.0,236.7,12.0,18,Designer,0.6666666666666666,0,0,0,5.471009374366148,19.336932027048427
252960000.0,Фили,3.0,5.0,210.8,24.0,24,Designer,1.0,0,1,0,5.355642433167306,19.34874193537863
260551090.0,Киевская,16.0,5.0,250.4,11.0,18,Designer,0.6111111111111112,0,0,0,5.527045296156147,19.378309526606834
306625000.0,Смоленская,8.0,5.0,223.0,13.0,13,Designer,1.0,0,1,0,5.4116460518550396,19.54113606380424
450000000.0,Театральная,5.0,5.0,264.6,7.0,7,Designer,1.0,0,1,0,5.5819914176022785,19.92475814295086
458400000.0,Новокузнецкая,10.0,5.0,229.2,3.0,7,Designer,0.42857142857142855,0,0,0,5.438948496287782,19.943252725546305
18648091.0,Коммунарка,17.0,5.0,94.7,6.0,14,European-style renovation,0.42857142857142855,0,0,0,4.5612182984589085,16.741254393190495
18753818.0,Коммунарка,17.0,5.0,94.7,4.0,14,European-style renovation,0.2857142857142857,0,0,0,4.5612182984589085,16.746907969640738
22077873.0,Новоподрезково,7.0,5.0,114.76,1.0,17,European-style renovation,0.058823529411764705,1,0,0,4.751519082323228,16.910086488505467
27183000.0,Коммунарка,10.0,5.0,123.0,3.0,17,European-style renovation,0.17647058823529413,0,0,0,4.820281565605037,17.118102372660005
27515520.0,Коммунарка,10.0,5.0,122.4,6.0,17,European-style renovation,0.35294117647058826,0,0,0,4.8154311114712876,17.130260803423024
27368640.0,Коммунарка,10.0,5.0,122.4,5.0,17,European-style renovation,0.29411764705882354,0,0,0,4.8154311114712876,17.124908426879475
27639800.0,Коммунарка,10.0,5.0,122.3,7.0,17,European-style renovation,0.4117647058823529,0,0,0,4.814620410170298,17.13476735712726
28021950.0,Коммунарка,10.0,5.0,122.1,10.0,17,European-style renovation,0.5882352941176471,0,0,0,4.812997033190408,17.148498725285705
27908860.0,Коммунарка,10.0,5.0,122.3,9.0,17,European-style renovation,0.5294117647058824,0,0,0,4.814620410170298,17.144454794934152
28156260.0,Коммунарка,10.0,5.0,122.1,11.0,17,European-style renovation,0.6470588235294118,0,0,0,4.812997033190408,17.153280303449836
28560200.0,Коммунарка,10.0,5.0,122.0,14.0,17,European-style renovation,0.8235294117647058,0,0,0,4.812184355372417,17.167524733226017
28793520.0,Коммунарка,10.0,5.0,121.8,17.0,17,European-style renovation,1.0,0,1,0,4.810557015713042,17.175660954519913
28793520.0,Коммунарка,10.0,5.0,121.8,16.0,17,European-style renovation,0.9411764705882353,0,0,0,4.810557015713042,17.175660954519913
28829158.0,Бульвар Адмирала Ушакова,8.0,5.0,125.7,4.0,16,European-style renovation,0.25,0,0,0,4.841822087327094,17.176897898186674
28682874.0,Бульвар Адмирала Ушакова,8.0,5.0,125.8,3.0,16,European-style renovation,0.1875,0,0,0,4.842611042003125,17.171810812744116
29532890.0,Коммунарка,10.0,5.0,139.9,4.0,17,European-style renovation,0.23529411764705882,0,0,0,4.948050418904635,17.201015149368402
29455920.0,Коммунарка,10.0,5.0,140.4,3.0,17,European-style renovation,0.17647058823529413,0,0,0,4.951592753462473,17.198405500485077
29826680.0,Коммунарка,10.0,5.0,139.9,6.0,17,European-style renovation,0.35294117647058826,0,0,0,4.948050418904635,17.21091388647229
29800563.0,Бульвар Адмирала Ушакова,8.0,5.0,125.4,11.0,16,European-style renovation,0.6875,0,0,0,4.839451481712757,17.21003787747103
30376960.0,Коммунарка,10.0,5.0,139.6,10.0,17,European-style renovation,0.5882352941176471,0,0,0,4.9459189793765646,17.229195017211882
30245050.0,Коммунарка,10.0,5.0,139.7,9.0,17,European-style renovation,0.5294117647058824,0,0,0,4.946629964120343,17.22484312575086
30105350.0,Коммунарка,10.0,5.0,139.7,8.0,17,European-style renovation,0.47058823529411764,0,0,0,4.946629964120343,17.22021348800554
30684080.0,Коммунарка,10.0,5.0,139.6,12.0,17,European-style renovation,0.7058823529411765,0,0,0,4.9459189793765646,17.23925454387012
30969000.0,Коммунарка,10.0,5.0,139.5,14.0,17,European-style renovation,0.8235294117647058,0,0,0,4.945207488773801,17.248497294406192
