area,rooms,floor,total_floors,minutes_to_metro,floor_ratio,is_first_floor,is_last_floor,is_studio,log_area,metro_station,renovation
42.0,1.0,13.0,19,10.0,0.6842105263157895,0,0,0,3.7612001156935615,Алма-Атинская,European-style renovation
75.0,3.0,2.0,17,21.0,0.1176470588235294,0,0,0,4.330733340286331,Домодедовская,European-style renovation
47.0,2.0,7.0,17,20.0,0.4117647058823529,0,0,0,3.871201010907891,Речной вокзал,European-style renovation
124.6,4.0,4.0,21,17.0,0.1904761904761904,0,0,0,4.833102254034098,Мичуринский проспект,Without renovation
46.6,1.0,2.0,5,13.0,0.4,0,0,0,3.8628327612373754,Люблино,Cosmetic
62.6,3.0,8.0,9,12.0,0.8888888888888888,0,0,0,4.152613470346076,Автозаводская,Designer
71.9,3.0,2.0,16,6.0,0.125,0,0,0,4.289088639014612,Солнцево,Cosmetic
124.4,4.0,5.0,7,16.0,0.7142857142857143,0,0,0,4.83150862819882,Щукинская,Designer
54.0,2.0,7.0,17,6.0,0.4117647058823529,0,0,0,4.007333185232471,Крестьянская застава,Cosmetic
51.4,2.0,13.0,17,6.0,0.7647058823529411,0,0,0,3.958906591326997,Красный Строитель,Without renovation
21.6,0.0,17.0,24,14.0,0.7083333333333334,0,0,1,3.1179499062782403,Солнцево,Cosmetic
91.0,3.0,13.0,25,17.0,0.52,0,0,0,4.5217885770490405,Павшино,Cosmetic
379.5,6.0,5.0,10,6.0,0.5,0,0,0,5.941486177301741,Раменки,Without renovation
79.0,4.0,7.0,21,8.0,0.3333333333333333,0,0,0,4.382026634673881,Бунинская Аллея,Cosmetic
93.3,3.0,9.0,17,6.0,0.5294117647058824,0,0,0,4.546481189639412,Печатники,European-style renovation
39.5,1.0,10.0,19,16.0,0.5263157894736842,0,0,0,3.701301974112493,Беляево,European-style renovation
71.0,4.0,3.0,5,6.0,0.6,0,0,0,4.276666119016055,Смоленская,Designer
59.8,3.0,6.0,18,10.0,0.3333333333333333,0,0,0,4.107589788972121,Прокшино,Without renovation
28.0,0.0,2.0,2,18.0,1.0,0,1,1,3.367295829986474,Семеновская,Cosmetic
71.0,3.0,7.0,8,2.0,0.875,0,0,0,4.276666119016055,Охотный ряд,European-style renovation
72.0,3.0,6.0,8,6.0,0.75,0,0,0,4.290459441148391,Окружная,Cosmetic
35.4,1.0,3.0,16,9.0,0.1875,0,0,0,3.594568774642695,Рязанский проспект,Cosmetic
16.5,0.0,6.0,6,17.0,1.0,0,1,1,2.862200880929469,Первомайская,European-style renovation
73.6,3.0,2.0,19,8.0,0.1052631578947368,0,0,0,4.312140507209715,Терехово,European-style renovation
114.7,3.0,25.0,44,16.0,0.5681818181818182,0,0,0,4.751000634199631,Селигерская,Designer
22.0,0.0,19.0,39,21.0,0.4871794871794871,0,0,1,3.1354942159291497,Хорошево,Designer
79.5,3.0,2.0,4,5.0,0.5,0,0,0,4.388257184424518,Площадь Ильича,Without renovation
34.6,1.0,6.0,12,17.0,0.5,0,0,0,3.572345637857985,Локомотив,Cosmetic
24.0,6.0,14.0,19,5.0,0.7368421052631579,0,0,0,3.218875824868201,Бунинская Аллея,Cosmetic
65.7,3.0,11.0,25,24.0,0.44,0,0,0,4.200204952921578,Трикотажная,Without renovation
198.8,5.0,4.0,13,8.0,0.3076923076923077,0,0,0,5.297316866214453,Новослободская,Designer
75.0,3.0,3.0,17,14.0,0.1764705882352941,0,0,0,4.330733340286331,Алма-Атинская,Cosmetic
13.5,0.0,1.0,12,7.0,0.0833333333333333,1,0,1,2.6741486494265287,Беломорская,Cosmetic
98.6,2.0,7.0,12,5.0,0.5833333333333334,0,0,0,4.601162164590552,Маяковская,European-style renovation
85.1,3.0,25.0,40,12.0,0.625,0,0,0,4.455509411433685,ЗИЛ,Without renovation
304.0,6.0,4.0,5,11.0,0.8,0,0,0,5.720311776607412,Арбатская,Without renovation
71.0,2.0,12.0,41,17.0,0.2926829268292683,0,0,0,4.276666119016055,Шелепиха,European-style renovation
48.6,1.0,19.0,23,14.0,0.8260869565217391,0,0,0,3.903990833730882,Народное Ополчение,Without renovation
19.9,6.0,28.0,33,3.0,0.8484848484848485,0,0,0,3.039749158970765,Бульвар Рокоссовского,Cosmetic
29.9,0.0,1.0,8,6.0,0.125,1,0,1,3.4307561839036995,Китай-город,European-style renovation
21.89,6.0,4.0,21,20.0,0.1904761904761904,0,0,0,3.130700133964476,Озёрная,Cosmetic
104.0,3.0,6.0,25,12.0,0.24,0,0,0,4.653960350157523,Юго-Западная,Designer
41.1,1.0,21.0,23,9.0,0.9130434782608696,0,0,0,3.740047740688336,Варшавская,European-style renovation
37.0,2.0,3.0,9,21.0,0.3333333333333333,0,0,0,3.6375861597263857,Народное Ополчение,Cosmetic
309.7,5.0,22.0,22,11.0,1.0,0,1,0,5.738827816399001,Кунцевская,European-style renovation
148.6,4.0,4.0,7,12.0,0.5714285714285714,0,0,0,5.007965065540377,Парк культуры,Designer
134.0,4.0,20.0,39,3.0,0.5128205128205128,0,0,0,4.90527477843843,Сокольники,Designer
124.9,4.0,2.0,6,18.0,0.3333333333333333,0,0,0,4.835487941050301,Соколиная Гора,European-style renovation
51.5,2.0,2.0,14,11.0,0.1428571428571428,0,0,0,3.960813169597578,Савеловская,Without renovation
90.8,3.0,2.0,30,24.0,0.0666666666666666,0,0,0,4.519612297626445,Белокаменная,Cosmetic
19.0,0.0,7.0,7,19.0,1.0,0,1,1,2.995732273553991,Бескудниково,Designer
44.9,2.0,1.0,9,8.0,0.1111111111111111,1,0,0,3.8264651170664994,Царицыно,Without renovation
37.7,1.0,11.0,17,28.0,0.6470588235294118,0,0,0,3.655839600035736,Люблино,European-style renovation
41.0,1.0,6.0,16,12.0,0.375,0,0,0,3.737669618283368,Тимирязевская,Cosmetic
86.0,4.0,14.0,18,13.0,0.7777777777777778,0,0,0,4.465908118654584,Прокшино,Without renovation
97.8,3.0,12.0,22,12.0,0.5454545454545454,0,0,0,4.593097604753822,ЗИЛ,Without renovation
50.0,3.0,1.0,9,9.0,0.1111111111111111,1,0,0,3.9318256327243257,Коломенская,Designer
310.0,6.0,4.0,20,5.0,0.2,0,0,0,5.739792912179234,Фрунзенская,Designer
110.0,3.0,36.0,40,6.0,0.9,0,0,0,4.709530201312334,Молодежная,Designer
59.0,3.0,9.0,23,11.0,0.391304347826087,0,0,0,4.0943445622221,Водный стадион,Without renovation
39.8,1.0,9.0,17,16.0,0.5294117647058824,0,0,0,3.708682081410116,Отрадное,Cosmetic
53.3,2.0,11.0,49,24.0,0.2244897959183673,0,0,0,3.9945242269398897,Народное Ополчение,Without renovation
90.0,3.0,3.0,6,8.0,0.5,0,0,0,4.51085950651685,Перово,European-style renovation
51.0,2.0,1.0,9,6.0,0.1111111111111111,1,0,0,3.951243718581428,Дмитровская,Cosmetic
113.13,2.0,7.0,21,5.0,0.3333333333333333,0,0,0,4.737338149565509,Беговая,European-style renovation
119.0,4.0,5.0,6,11.0,0.8333333333333334,0,0,0,4.787491742782046,Кожуховская,Without renovation
26.57,6.0,5.0,20,13.0,0.25,0,0,0,3.316728225035705,Тульская,Cosmetic
227.0,5.0,6.0,12,7.0,0.5,0,0,0,5.429345628954441,Спортивная,Without renovation
60.0,2.0,8.0,8,13.0,1.0,0,1,0,4.110873864173311,Верхние Котлы,European-style renovation
163.4,4.0,11.0,18,10.0,0.6111111111111112,0,0,0,5.10230248262208,Улица 1905 года,Designer
49.0,2.0,3.0,6,10.0,0.5,0,0,0,3.912023005428146,Парк культуры,Without renovation
46.9,1.0,8.0,14,24.0,0.5714285714285714,0,0,0,3.8691155044168695,Коммунарка,European-style renovation
75.6,3.0,29.0,31,5.0,0.935483870967742,0,0,0,4.338597076746545,Фили,Without renovation
66.6,2.0,2.0,6,7.0,0.3333333333333333,0,0,0,4.213607983048918,Таганская,Without renovation
143.9,5.0,41.0,42,11.0,0.9761904761904762,0,0,0,4.976043849326636,Мичуринский проспект,Without renovation
138.4,5.0,8.0,15,22.0,0.5333333333333333,0,0,0,4.937347498326424,ЗИЛ,Designer
100.0,4.0,2.0,4,3.0,0.5,0,0,0,4.61512051684126,Цветной бульвар,European-style renovation
50.5,1.0,3.0,12,30.0,0.25,0,0,0,3.9415818076696905,Коммунарка,Cosmetic
102.0,4.0,7.0,22,10.0,0.3181818181818182,0,0,0,4.634728988229636,ВДНХ,Without renovation
23.8,6.0,2.0,28,17.0,0.0714285714285714,0,0,0,3.210843653170937,Серпуховская,Cosmetic
36.9,1.0,2.0,8,6.0,0.25,0,0,0,3.634951112088381,Тверская,Without renovation
72.2,2.0,17.0,23,10.0,0.7391304347826086,0,0,0,4.293195420967266,Спартак,Without renovation
78.0,3.0,11.0,17,22.0,0.6470588235294118,0,0,0,4.3694478524670215,Новопеределкино,Cosmetic
85.0,1.0,2.0,5,7.0,0.4,0,0,0,4.454347296253507,Охотный ряд,Without renovation
75.0,3.0,2.0,19,23.0,0.1052631578947368,0,0,0,4.330733340286331,Бабушкинская,European-style renovation
200.0,6.0,20.0,22,7.0,0.9090909090909092,0,0,0,5.303304908059076,Щукинская,Without renovation
60.6,3.0,6.0,12,32.0,0.5,0,0,0,4.120661870539474,Покровское,Cosmetic
42.1,1.0,6.0,35,12.0,0.1714285714285714,0,0,0,3.763522997109702,Алексеевская,Cosmetic
237.0,6.0,3.0,12,4.0,0.25,0,0,0,5.472270673671475,Ломоносовский проспект,Without renovation
98.4,4.0,3.0,4,10.0,0.75,0,0,0,4.599152113662528,Комсомольская,Cosmetic
57.6,3.0,6.0,26,11.0,0.2307692307692307,0,0,0,4.070734696582967,Аннино,European-style renovation
91.1,4.0,1.0,17,17.0,0.0588235294117647,1,0,0,4.522874943261261,Дмитровская,European-style renovation
99.3,4.0,1.0,5,7.0,0.2,1,0,0,4.60816569496789,Дмитровская,Designer
98.0,3.0,14.0,22,12.0,0.6363636363636364,0,0,0,4.59511985013459,ЗИЛ,Without renovation
245.0,5.0,3.0,4,7.0,0.75,0,0,0,5.5053315359323625,Парк культуры,European-style renovation
60.5,2.0,16.0,18,16.0,0.8888888888888888,0,0,0,4.119037174812473,Медведково,Without renovation
60.0,2.0,2.0,2,9.0,1.0,0,1,0,4.110873864173311,Красные ворота,Without renovation
37.3,2.0,22.0,30,9.0,0.7333333333333333,0,0,0,3.6454498961866,Волгоградский проспект,Cosmetic
82.0,2.0,4.0,14,10.0,0.2857142857142857,0,0,0,4.418840607796598,Серпуховская,Without renovation
282.0,9.0,2.0,6,6.0,0.3333333333333333,0,0,0,5.645446897643238,Кропоткинская,European-style renovation
30.0,1.0,11.0,13,17.0,0.8461538461538461,0,0,0,3.4339872044851463,Шаболовская,Without renovation
54.0,2.0,4.0,21,25.0,0.1904761904761904,0,0,0,4.007333185232471,Беговая,Without renovation
38.5,1.0,22.0,22,6.0,1.0,0,1,0,3.676300671907076,Ясенево,Cosmetic
46.8,2.0,6.0,18,6.0,0.3333333333333333,0,0,0,3.86702563949741,Панфиловская,European-style renovation
127.04,2.0,2.0,6,3.0,0.3333333333333333,0,0,0,4.852342715101663,Третьяковская,Designer
18.9,0.0,5.0,5,6.0,1.0,0,1,1,2.990719731730447,Улица 1905 года,Designer
56.6,2.0,9.0,14,23.0,0.6428571428571429,0,0,0,4.053522567701846,Щелковская,European-style renovation
22.1,1.0,10.0,13,7.0,0.7692307692307693,0,0,0,3.139832617527748,ЗИЛ,Designer
60.5,3.0,2.0,9,8.0,0.2222222222222222,0,0,0,4.119037174812473,Бескудниково,European-style renovation
33.0,6.0,27.0,43,15.0,0.627906976744186,0,0,0,3.5263605246161616,Шелепиха,Cosmetic
75.0,3.0,9.0,16,25.0,0.5625,0,0,0,4.330733340286331,Некрасовка,Cosmetic
55.0,2.0,14.0,17,8.0,0.8235294117647058,0,0,0,4.02535169073515,Волоколамская,European-style renovation
38.0,2.0,1.0,2,31.0,0.5,1,0,0,3.6635616461296463,Новодачная,Cosmetic
82.0,3.0,3.0,5,7.0,0.6,0,0,0,4.418840607796598,Филёвский парк,Designer
18.2,0.0,1.0,9,9.0,0.1111111111111111,1,0,1,2.954910279033736,Медведково,Cosmetic
108.2,5.0,34.0,34,8.0,1.0,0,1,0,4.693181063310805,Нагорная,Without renovation
106.4,3.0,9.0,22,13.0,0.4090909090909091,0,0,0,4.676560182074764,Профсоюзная,Designer
45.3,2.0,2.0,12,26.0,0.1666666666666666,0,0,0,3.835141961092188,Щелковская,Cosmetic
21.3,6.0,2.0,14,14.0,0.1428571428571428,0,0,0,3.104586678466073,Коммунарка,Cosmetic
15.3,0.0,3.0,4,3.0,0.75,0,0,1,2.791165107812717,Аэропорт,Designer
18.5,0.0,3.0,5,13.0,0.6,0,0,1,2.970414465569701,Ботанический сад,Cosmetic
192.92,4.0,10.0,10,6.0,1.0,0,1,0,5.267445702880949,Парк Победы,Designer
38.3,1.0,18.0,22,29.0,0.8181818181818182,0,0,0,3.6712245188752153,Люблино,Cosmetic
104.0,2.0,5.0,25,12.0,0.2,0,0,0,4.653960350157523,Медведково,Designer
35.0,1.0,8.0,16,16.0,0.5,0,0,0,3.58351893845611,Водный стадион,Cosmetic
14.0,0.0,1.0,5,17.0,0.2,1,0,1,2.70805020110221,Преображенская площадь,European-style renovation
20.0,0.0,1.0,5,13.0,0.2,1,0,1,3.044522437723423,Академическая,Without renovation
36.0,1.0,4.0,9,8.0,0.4444444444444444,0,0,0,3.610917912644224,Бескудниково,Cosmetic
14.0,0.0,1.0,12,6.0,0.0833333333333333,1,0,1,2.70805020110221,Отрадное,Without renovation
40.1,1.0,10.0,13,21.0,0.7692307692307693,0,0,0,3.716008121502189,ЗИЛ,Without renovation
38.5,1.0,6.0,19,9.0,0.3157894736842105,0,0,0,3.676300671907076,Лесопарковая,Cosmetic
92.0,3.0,12.0,78,4.0,0.1538461538461538,0,0,0,4.532599493153256,Тестовская,European-style renovation
47.7,2.0,12.0,12,20.0,1.0,0,1,0,3.885679030088544,Шипиловская,Without renovation
63.0,0.0,2.0,13,9.0,0.1538461538461538,0,0,1,4.158883083359672,Смоленская,Designer
25.0,0.0,12.0,23,11.0,0.5217391304347826,0,0,1,3.258096538021482,Хорошёвская,Designer
21.1,6.0,9.0,14,14.0,0.6428571428571429,0,0,0,3.095577608523707,Ольховая,Cosmetic
47.0,2.0,1.0,12,9.0,0.0833333333333333,1,0,0,3.871201010907891,Площадь Ильича,Without renovation
37.0,1.0,14.0,15,39.0,0.9333333333333332,0,0,0,3.6375861597263857,Бунинская Аллея,Cosmetic
70.0,0.0,20.0,42,5.0,0.4761904761904761,0,0,1,4.262679877041316,Аминьевская,Without renovation
64.2,2.0,7.0,17,21.0,0.4117647058823529,0,0,0,4.177459468932607,ЗИЛ,European-style renovation
21.1,0.0,1.0,5,17.0,0.2,1,0,1,3.095577608523707,Бауманская,Designer
268.0,12.0,2.0,2,8.0,1.0,0,1,0,5.594711379601839,Марксистская,Designer
19.1,6.0,21.0,32,10.0,0.65625,0,0,0,3.0007198150650303,Шелепиха,Cosmetic
69.3,2.0,8.0,16,18.0,0.5,0,0,0,4.252771798816619,ЗИЛ,European-style renovation
81.7,2.0,2.0,40,11.0,0.05,0,0,0,4.415219602029645,ЦСКА,Without renovation
70.9,3.0,2.0,5,12.0,0.4,0,0,0,4.275276264727001,Сокольники,Designer
100.0,3.0,6.0,7,15.0,0.8571428571428571,0,0,0,4.61512051684126,Киевская,European-style renovation
34.7,1.0,7.0,12,6.0,0.5833333333333334,0,0,0,3.5751506887855933,Озёрная,Cosmetic
66.4,3.0,14.0,20,10.0,0.7,0,0,0,4.210645017918261,Прокшино,Without renovation
42.0,1.0,7.0,9,12.0,0.7777777777777778,0,0,0,3.7612001156935615,Лухмановская,Cosmetic
43.9,2.0,2.0,9,9.0,0.2222222222222222,0,0,0,3.8044377947482086,Депо,Without renovation
134.4,4.0,10.0,33,7.0,0.303030303030303,0,0,0,4.908233360478175,Юго-Западная,European-style renovation
75.1,3.0,17.0,17,13.0,1.0,0,1,0,4.33204826486764,Каховская,Designer
60.8,2.0,7.0,46,13.0,0.1521739130434782,0,0,0,4.123903364463645,Калужская,European-style renovation
22.5,0.0,2.0,2,16.0,1.0,0,1,1,3.157000421150113,Петровский парк,Designer
33.0,0.0,11.0,23,11.0,0.4782608695652174,0,0,1,3.5263605246161616,Хорошёвская,Without renovation
63.5,3.0,5.0,12,23.0,0.4166666666666667,0,0,0,4.166665223801727,Щукинская,Without renovation
44.0,2.0,5.0,5,24.0,1.0,0,1,0,3.80666248977032,Ольховая,Cosmetic
52.0,3.0,7.0,9,12.0,0.7777777777777778,0,0,0,3.970291913552122,Выхино,Cosmetic
14.5,0.0,1.0,5,19.0,0.2,1,0,1,2.740840023925201,Молодежная,European-style renovation
206.3,5.0,3.0,6,13.0,0.5,0,0,0,5.334167019441734,Минская,Without renovation
47.3,1.0,7.0,34,16.0,0.2058823529411764,0,0,0,3.877431560658527,Улица Скобелевская,Cosmetic
91.0,4.0,33.0,33,12.0,1.0,0,1,0,4.5217885770490405,Улица Скобелевская,Designer
124.1,4.0,3.0,14,3.0,0.2142857142857142,0,0,0,4.829113417472866,Проспект Мира,European-style renovation
129.4,4.0,17.0,18,1.0,0.9444444444444444,0,0,0,4.870606649492553,Ломоносовский проспект,Designer
114.3,3.0,17.0,24,17.0,0.7083333333333334,0,0,0,4.747537427275013,Пенягино,European-style renovation
38.5,1.0,10.0,22,12.0,0.4545454545454545,0,0,0,3.676300671907076,Крылатское,Cosmetic
25.1,0.0,1.0,3,27.0,0.3333333333333333,1,0,1,3.261935314328648,Селигерская,European-style renovation
157.0,4.0,7.0,16,5.0,0.4375,0,0,0,5.062595033026967,Тимирязевская,Without renovation
51.8,2.0,12.0,19,9.0,0.631578947368421,0,0,0,3.966511190712216,Яхромская,European-style renovation
35.0,1.0,1.0,12,4.0,0.0833333333333333,1,0,0,3.58351893845611,Кленовый бульвар,Cosmetic
184.5,4.0,8.0,8,27.0,1.0,0,1,0,5.22305488204749,Тульская,Without renovation
39.0,1.0,7.0,12,10.0,0.5833333333333334,0,0,0,3.688879454113936,Рабочий Посёлок,Cosmetic
55.7,2.0,5.0,5,8.0,1.0,0,1,0,4.037774210733707,Марьина Роща,Without renovation
43.5,2.0,6.0,9,15.0,0.6666666666666666,0,0,0,3.7954891891721942,Красный Строитель,European-style renovation
29.6,1.0,1.0,5,18.0,0.2,1,0,0,3.4210000089583352,Озёрная,European-style renovation
64.0,3.0,2.0,12,19.0,0.1666666666666666,0,0,0,4.174387269895637,Новогиреево,Designer
133.9,5.0,3.0,4,13.0,0.75,0,0,0,4.90453376321371,Киевская,Designer
144.7,4.0,8.0,8,18.0,1.0,0,1,0,4.981549713201159,Хорошево,Designer
70.0,3.0,17.0,22,12.0,0.7727272727272727,0,0,0,4.262679877041316,Окружная,Cosmetic
17.0,0.0,1.0,14,15.0,0.0714285714285714,1,0,1,2.8903717578961645,Таганская,Cosmetic
40.0,2.0,5.0,25,17.0,0.2,0,0,0,3.713572066704308,Павшино,European-style renovation
40.4,1.0,13.0,15,10.0,0.8666666666666667,0,0,0,3.7232808808312687,Раменки,Without renovation
97.9,3.0,16.0,22,12.0,0.7272727272727273,0,0,0,4.594109238628667,ЗИЛ,Without renovation
154.0,4.0,4.0,18,10.0,0.2222222222222222,0,0,0,5.043425116919247,Белорусская,Designer
82.0,3.0,8.0,25,18.0,0.32,0,0,0,4.418840607796598,Мичуринский проспект,European-style renovation
26.8,0.0,6.0,16,7.0,0.375,0,0,1,3.3250360206965914,Филатов Луг,European-style renovation
143.0,5.0,38.0,47,12.0,0.8085106382978723,0,0,0,4.969813299576001,Калужская,Without renovation
40.4,1.0,11.0,15,10.0,0.7333333333333333,0,0,0,3.7232808808312687,Прокшино,Cosmetic
18.4,0.0,3.0,4,9.0,0.75,0,0,1,2.9652730660692823,Измайлово,Cosmetic
89.0,4.0,44.0,55,8.0,0.8,0,0,0,4.499809670330265,Марьина Роща,European-style renovation
55.0,3.0,5.0,5,6.0,1.0,0,1,0,4.02535169073515,Шаболовская,Cosmetic
35.1,1.0,1.0,3,25.0,0.3333333333333333,1,0,0,3.586292865338835,Бунинская Аллея,Cosmetic
60.3,2.0,15.0,28,19.0,0.5357142857142857,0,0,0,4.115779842942166,Народное Ополчение,Designer
152.0,4.0,9.0,21,17.0,0.4285714285714285,0,0,0,5.030437921392435,Фили,Without renovation
20.0,0.0,1.0,5,14.0,0.2,1,0,1,3.044522437723423,Академическая,Without renovation
65.8,2.0,16.0,17,26.0,0.9411764705882352,0,0,0,4.2017030805426,Коммунарка,European-style renovation
84.2,4.0,2.0,5,9.0,0.4,0,0,0,4.44500143383527,Шаболовская,Cosmetic
64.0,3.0,8.0,14,16.0,0.5714285714285714,0,0,0,4.174387269895637,Коломенская,Cosmetic
100.0,5.0,1.0,12,7.0,0.0833333333333333,1,0,0,4.61512051684126,Рабочий Посёлок,European-style renovation
77.6,3.0,16.0,16,18.0,1.0,0,1,0,4.364371699435161,Братиславская,Cosmetic
138.8,3.0,18.0,22,13.0,0.8181818181818182,0,0,0,4.94021282979971,Шаболовская,Without renovation
16.5,0.0,1.0,9,6.0,0.1111111111111111,1,0,1,2.862200880929469,Шипиловская,Cosmetic
59.6,3.0,4.0,9,9.0,0.4444444444444444,0,0,0,4.104294893075269,Выхино,Designer
60.5,3.0,25.0,25,6.0,1.0,0,1,0,4.119037174812473,Аннино,Designer
65.8,3.0,8.0,16,18.0,0.5,0,0,0,4.2017030805426,Новогиреево,Cosmetic
340.0,4.0,6.0,6,5.0,1.0,0,1,0,5.831882477283517,Добрынинская,European-style renovation
27.73,6.0,13.0,20,13.0,0.65,0,0,0,3.3579418729911983,Тульская,Cosmetic
91.7,3.0,23.0,28,26.0,0.8214285714285714,0,0,0,4.529368472571809,Фили,Without renovation
16.8,0.0,1.0,8,7.0,0.125,1,0,1,2.87919845729804,Калитники,Without renovation
19.5,0.0,1.0,8,4.0,0.125,1,0,1,3.0204248861443626,Тургеневская,European-style renovation
26.3,0.0,9.0,40,12.0,0.225,0,0,1,3.3068867021909143,Динамо,European-style renovation
13.1,0.0,2.0,14,5.0,0.1428571428571428,0,0,1,2.6461747973841225,Кантемировская,Cosmetic
35.0,0.0,5.0,10,4.0,0.5,0,0,1,3.58351893845611,Тверская,Cosmetic
23.2,6.0,17.0,18,17.0,0.9444444444444444,0,0,0,3.186352633162641,Коммунарка,Cosmetic
34.0,0.0,23.0,37,13.0,0.6216216216216216,0,0,1,3.555348061489413,Шелепиха,Without renovation
40.0,1.0,8.0,24,15.0,0.3333333333333333,0,0,0,3.713572066704308,Бульвар Дмитрия Донского,European-style renovation
46.7,1.0,13.0,25,10.0,0.52,0,0,0,3.864931397894296,Аннино,European-style renovation
72.4,3.0,11.0,18,13.0,0.6111111111111112,0,0,0,4.29592393562047,Кантемировская,European-style renovation
90.58,3.0,10.0,21,8.0,0.4761904761904761,0,0,0,4.5172129072289495,Дубровка,European-style renovation
52.8,2.0,8.0,11,13.0,0.7272727272727273,0,0,0,3.9852734671677386,Молодежная,Cosmetic
86.7,3.0,11.0,32,4.0,0.34375,0,0,0,4.473921899378137,Беговая,Designer
35.0,1.0,1.0,6,17.0,0.1666666666666666,1,0,0,3.58351893845611,Медведково,Designer
15.8,0.0,8.0,8,12.0,1.0,0,1,1,2.8213788864092133,Электрозаводская,Designer
284.0,7.0,1.0,5,43.0,0.2,1,0,0,5.652489180268651,Тушинская,European-style renovation
18.0,0.0,2.0,2,16.0,1.0,0,1,1,2.9444389791664403,Рязанский проспект,Cosmetic
24.93,6.0,12.0,20,13.0,0.6,0,0,0,3.255400599550573,Тульская,Cosmetic
94.0,3.0,2.0,8,5.0,0.25,0,0,0,4.553876891600541,Арбатская,European-style renovation
69.8,2.0,18.0,30,15.0,0.6,0,0,0,4.259859000699674,Окская,Cosmetic
43.8,2.0,1.0,9,17.0,0.1111111111111111,1,0,0,3.80220813942094,Строгино,Cosmetic
54.4,1.0,3.0,12,9.0,0.25,0,0,0,4.014579593753238,Киевская,European-style renovation
15.5,0.0,1.0,5,13.0,0.2,1,0,1,2.803360380906535,Академическая,Without renovation
40.0,1.0,25.0,48,30.0,0.5208333333333334,0,0,0,3.713572066704308,Тестовская,European-style renovation
152.0,7.0,6.0,7,6.0,0.8571428571428571,0,0,0,5.030437921392435,Китай-город,Without renovation
72.6,3.0,16.0,17,9.0,0.9411764705882352,0,0,0,4.298645025734831,Шипиловская,Cosmetic
79.64,3.0,2.0,21,10.0,0.0952380952380952,0,0,0,4.3899948043230586,Бутырская,European-style renovation
85.0,3.0,1.0,3,10.0,0.3333333333333333,1,0,0,4.454347296253507,Свиблово,European-style renovation
162.7,5.0,7.0,8,5.0,0.875,0,0,0,5.098035484377089,Новокузнецкая,Designer
41.4,2.0,3.0,5,8.0,0.6,0,0,0,3.747148362237912,Пролетарская,Without renovation
57.1,2.0,13.0,22,16.0,0.5909090909090909,0,0,0,4.062165663857866,Братиславская,Cosmetic
37.1,1.0,2.0,24,13.0,0.0833333333333333,0,0,0,3.6402142821326553,Шелепиха,Designer
19.2,0.0,2.0,3,27.0,0.6666666666666666,0,0,1,3.005682604407159,Селигерская,European-style renovation
74.2,2.0,4.0,11,5.0,0.3636363636363636,0,0,0,4.320151230955794,Панфиловская,European-style renovation
73.0,3.0,1.0,17,6.0,0.0588235294117647,1,0,0,4.30406509320417,Борисово,Designer
39.4,1.0,3.0,17,16.0,0.1764705882352941,0,0,0,3.698829784967105,Коммунарка,European-style renovation
44.0,2.0,19.0,30,20.0,0.6333333333333333,0,0,0,3.80666248977032,Рабочий Посёлок,European-style renovation
123.0,4.0,9.0,16,28.0,0.5625,0,0,0,4.820281565605037,Тульская,Without renovation
81.0,4.0,1.0,25,16.0,0.04,1,0,0,4.406719247264253,Беляево,Cosmetic
40.0,1.0,7.0,12,15.0,0.5833333333333334,0,0,0,3.713572066704308,Народное Ополчение,Cosmetic
67.7,2.0,3.0,25,8.0,0.12,0,0,0,4.229749199228304,Нижегородская,Without renovation
40.0,2.0,4.0,14,7.0,0.2857142857142857,0,0,0,3.713572066704308,Рассказовка,Cosmetic
13.4,0.0,1.0,2,16.0,0.5,1,0,1,2.667228206581955,Семеновская,European-style renovation
108.3,4.0,4.0,5,14.0,0.8,0,0,0,4.694096395182493,Озёрная,Cosmetic
93.8,3.0,17.0,22,12.0,0.7727272727272727,0,0,0,4.551769409260976,ЗИЛ,Without renovation
46.0,2.0,11.0,12,7.0,0.9166666666666666,0,0,0,3.8501476017100575,Медведково,Without renovation
72.0,4.0,2.0,8,9.0,0.25,0,0,0,4.290459441148391,Пролетарская,European-style renovation
221.0,4.0,5.0,5,5.0,1.0,0,1,0,5.402677381872279,Кузнецкий мост,European-style renovation
48.5,1.0,28.0,34,8.0,0.8235294117647058,0,0,0,3.901972669574645,Воронцовская,European-style renovation
86.5,4.0,5.0,9,6.0,0.5555555555555556,0,0,0,4.471638793363569,Таганская,Cosmetic
55.6,3.0,5.0,9,20.0,0.5555555555555556,0,0,0,4.036008985209137,Бибирево,Cosmetic
21.5,0.0,8.0,18,15.0,0.4444444444444444,0,0,1,3.1135153092103742,Филатов Луг,European-style renovation
77.8,4.0,2.0,69,6.0,0.0289855072463768,0,0,0,4.366912996863833,Кожуховская,European-style renovation
201.0,4.0,14.0,23,5.0,0.6086956521739131,0,0,0,5.308267697401205,Раменки,Designer
164.3,4.0,4.0,6,12.0,0.6666666666666666,0,0,0,5.107762004826979,Спортивная,Designer
20.1,6.0,2.0,33,5.0,0.0606060606060606,0,0,0,3.0492730404820207,Красный Строитель,Cosmetic
75.0,3.0,17.0,17,6.0,1.0,0,1,0,4.330733340286331,Свиблово,European-style renovation
41.8,1.0,18.0,22,8.0,0.8181818181818182,0,0,0,3.756538102587751,Беляево,European-style renovation
